dataset,question_id,question_text,split,early_stop_correct_proportions
gsm8k,train_68,"<｜User｜>The ratio of coins that Elsa has to that which Amalie has is 10:45. If the total number of coins they have is 440, and Amalie spends 3/4 of what she has on toys, how many will she remain with?<｜Assistant｜>",train,"[0.01, 0.02, 0.05, 0.01, 0.01, 0.03, 0.01, 0.02, 0.05, 0.04, 0.08, 0.08, 0.09, 0.18, 0.32, 0.37]"
gsm8k,train_69,<｜User｜>Carly collected 7 starfish with 5 arms each and one seastar with 14 arms. How many arms do the animals she collected have in total?<｜Assistant｜>,train,"[0.1, 0.09, 0.34, 0.37, 0.38, 0.39, 0.35, 0.36, 0.42, 0.41, 0.43, 0.38, 0.51, 0.64, 0.72, 0.84]"
gsm8k,train_70,"<｜User｜>Tim has 30 less apples than Martha, and Harry has half as many apples as Tim. If Martha has 68 apples, how many apples does Harry have?<｜Assistant｜>",train,"[0.12, 0.12, 0.19, 0.27, 0.67, 0.88, 0.95, 0.94, 0.9, 0.86, 0.9, 0.9, 0.93, 0.92, 0.91, 0.9]"
gsm8k,train_71,"<｜User｜>At a flea market, Hillary sells handmade crafts for 12 dollars per craft. Today, Hillary sells 3 crafts and is given an extra 7 dollars from an appreciative customer. Later on, Hillary deposits 18 dollars from today's profits into her bank account. How many dollars is Hillary left with after making the deposit?<｜Assistant｜>",train,"[0.02, 0.0, 0.0, 0.01, 0.18, 0.53, 0.68, 0.73, 0.72, 0.74, 0.8, 0.72, 0.77, 0.76, 0.85, 0.9]"
gsm8k,train_72,"<｜User｜>Nancy is filling an aquarium for her fish. She fills it halfway and goes to answer the door. While she's gone, her cat knocks the aquarium over and spills half the water in it. Then Nancy comes back and triples the amount of water in the aquarium. If the aquarium is 4 feet long, 6 feet wide, and 3 feet high, how many cubic feet of water are in the aquarium?<｜Assistant｜>",train,"[0.04, 0.08, 0.04, 0.04, 0.01, 0.0, 0.0, 0.02, 0.01, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0]"
gsm8k,train_73,"<｜User｜>It is Roger’s turn to provide a snack for the baseball team after the game and he has decided to bring trail mix. The trail mix comes in packs of 6 individual pouches. Roger has 13 members on his baseball team, plus 3 coaches and 2 helpers. How many packs of trail mix does he need to buy?<｜Assistant｜>",train,"[0.85, 0.53, 0.69, 0.38, 0.28, 0.53, 0.57, 0.68, 0.68, 0.68, 0.67, 0.65, 0.65, 0.68, 0.75, 0.79]"
gsm8k,train_74,<｜User｜>Four people lost a total of 103 kilograms of weight. The first person lost 27 kilograms. The second person lost 7 kilograms less than the first person. The two remaining people lost the same amount. How many kilograms did each of the last two people lose?<｜Assistant｜>,train,"[0.05, 0.04, 0.03, 0.03, 0.05, 0.19, 0.2, 0.35, 0.37, 0.44, 0.45, 0.42, 0.41, 0.41, 0.45, 0.43]"
gsm8k,train_75,"<｜User｜>Dale and Andrew had breakfast at a cafe. A slice of toast costs £1, and eggs cost £3 each. Dale had 2 slices of toast and 2 eggs. Andrew had 1 slice of toast and 2 eggs. How much did their breakfast cost?<｜Assistant｜>",train,"[0.01, 0.03, 0.03, 0.0, 0.0, 0.04, 0.04, 0.04, 0.1, 0.17, 0.23, 0.22, 0.15, 0.12, 0.06, 0.09]"
gsm8k,train_76,"<｜User｜>A garden produced 237 potatoes, 60 fewer cucumbers and twice as many peppers than the cucumbers. How many vegetables did the garden produce?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.09, 0.21, 0.29, 0.39, 0.41, 0.44, 0.38, 0.4, 0.42]"
gsm8k,train_77,<｜User｜>A boxer weighs 97 kg at 4 months from a fight. He is on a diet that allows him to lose 3 kg per month until the day of the fight. How much will he weigh on the day of the fight?<｜Assistant｜>,train,"[0.0, 0.03, 0.09, 0.15, 0.25, 0.3, 0.25, 0.25, 0.19, 0.15, 0.13, 0.17, 0.22, 0.22, 0.26, 0.29]"
gsm8k,train_78,"<｜User｜>Manny had 3 birthday cookie pies to share with his 24 classmates and his teacher, Mr. Keith.   If each of the cookie pies were cut into 10 slices and Manny, his classmates, and Mr. Keith all had 1 piece, how many slices are left?<｜Assistant｜>",train,"[0.09, 0.02, 0.04, 0.1, 0.13, 0.17, 0.15, 0.16, 0.17, 0.16, 0.16, 0.17, 0.17, 0.17, 0.14, 0.16]"
gsm8k,train_79,<｜User｜>James spends 40 years teaching.  His partner has been teaching for 10 years less.  How long is their combined experience?<｜Assistant｜>,train,"[0.01, 0.01, 0.11, 0.45, 0.67, 0.76, 0.75, 0.73, 0.74, 0.68, 0.75, 0.81, 0.81, 0.79, 0.81, 0.77]"
gsm8k,train_80,"<｜User｜>Jennifer purchased 40 cans of milk at the store before meeting her classmate Mark, who was also buying milk. Jennifer bought 6 additional cans for every 5 cans Mark bought. If Mark purchased 50 cans, how many cans of milk did Jennifer bring home from the store?<｜Assistant｜>",train,"[0.27, 0.36, 0.23, 0.08, 0.02, 0.03, 0.0, 0.0, 0.12, 0.08, 0.06, 0.12, 0.12, 0.17, 0.14, 0.2]"
gsm8k,train_81,"<｜User｜>Sam and Jeff had a skipping competition at recess. The competition was split into four rounds. Sam completed 1 more skip than Jeff in the first round. Jeff skipped 3 fewer times than Sam in the second round. Jeff skipped 4 more times than Sam in the third round. Jeff got tired and only completed half the number of skips as Sam in the last round. If Sam skipped 16 times in each round, what is the average number of skips per round completed by Jeff?<｜Assistant｜>",train,"[0.05, 0.02, 0.03, 0.1, 0.31, 0.27, 0.12, 0.06, 0.05, 0.06, 0.16, 0.36, 0.55, 0.6, 0.68, 0.64]"
gsm8k,train_82,"<｜User｜>Irene earns $500 if she works for 40 hours a week and gets an extra $20 for every hour of overtime. If she worked 50 hours last week, calculate her total income.<｜Assistant｜>",train,"[0.02, 0.45, 0.56, 0.66, 0.81, 0.82, 0.86, 0.83, 0.84, 0.87, 0.8, 0.85, 0.83, 0.82, 0.85, 0.89]"
gsm8k,train_83,"<｜User｜>Paityn has 20 red hats and 24 blue hats. Her friend Zola has 4/5 times as many red hats as she has and twice the number of blue hats. If they combine all the hats together and share them equally between themselves, calculate the number of hats each gets.<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.06, 0.12, 0.37, 0.46, 0.61, 0.78, 0.83, 0.86, 0.86]"
gsm8k,train_84,"<｜User｜>Hans booked a room in a hotel. The hotel has 10 floors with 10 identical rooms on each floor. Because of an accident, the last floor is unavailable for the guests. Considering there are no other guests, in how many different rooms could Hans be checked in?<｜Assistant｜>",train,"[0.28, 0.13, 0.79, 0.8, 0.8, 0.74, 0.65, 0.62, 0.52, 0.73, 0.75, 0.82, 0.83, 0.85, 0.82, 0.85]"
gsm8k,train_85,"<｜User｜>Four classmates were comparing their ages based on their birth month. They found out that Jolyn is 2 months older than Therese while Therese is 5 months older than Aivo. Then, Leon is 2 months older than Aivo. How much older in months is Jolyn than Leon?<｜Assistant｜>",train,"[0.08, 0.04, 0.03, 0.13, 0.2, 0.22, 0.22, 0.31, 0.36, 0.39, 0.34, 0.43, 0.44, 0.44, 0.43, 0.48]"
gsm8k,train_86,<｜User｜>Peter goes to the store to buy a soda. The soda costs $.25 an ounce. He brought $2 with him and leaves with $.50. How many ounces of soda did he buy?<｜Assistant｜>,train,"[0.0, 0.06, 0.53, 0.59, 0.58, 0.7, 0.65, 0.67, 0.7, 0.71, 0.8, 0.81, 0.86, 0.91, 0.88, 0.92]"
gsm8k,train_87,<｜User｜>John's cow weighs 400 pounds.  It increased its weight to 1.5 times its starting weight.  He is able to sell the cow for $3 per pound.  How much more is it worth after gaining the weight?<｜Assistant｜>,train,"[0.25, 0.27, 0.15, 0.43, 0.5, 0.61, 0.58, 0.47, 0.56, 0.56, 0.68, 0.71, 0.7, 0.73, 0.75, 0.82]"
gsm8k,train_88,<｜User｜>Brandon sold 86 geckos last year. He sold twice that many the year before. How many geckos has Brandon sold in the last two years?<｜Assistant｜>,train,"[0.12, 0.16, 0.22, 0.43, 0.56, 0.57, 0.62, 0.64, 0.59, 0.6, 0.59, 0.64, 0.76, 0.73, 0.78, 0.77]"
gsm8k,train_89,"<｜User｜>Krystian works in the library. He borrows an average of 40 books every day. Every Friday, his number of borrowed books is about 40% higher than the daily average. How many books does he borrow in a week if the library is open from Monday to Friday?<｜Assistant｜>",train,"[0.02, 0.02, 0.01, 0.01, 0.06, 0.04, 0.09, 0.2, 0.27, 0.37, 0.43, 0.46, 0.44, 0.44, 0.42, 0.46]"
gsm8k,train_90,"<｜User｜>Herman likes to feed the birds in December, January and February.  He feeds them 1/2 cup in the morning and 1/2 cup in the afternoon.  How many cups of food will he need for all three months?<｜Assistant｜>",train,"[0.05, 0.0, 0.01, 0.05, 0.03, 0.06, 0.11, 0.26, 0.43, 0.57, 0.53, 0.58, 0.62, 0.61, 0.62, 0.56]"
gsm8k,train_91,"<｜User｜>John works a job that offers performance bonuses.  He makes $80 a day and works for 8 hours.  He has the option of working hard to earn the performance bonus of an extra $20 a day, but the extra effort results in a 2-hour longer workday.  How much does John make per hour if he decides to earn the bonus?<｜Assistant｜>",train,"[0.12, 0.08, 0.25, 0.32, 0.25, 0.34, 0.52, 0.47, 0.61, 0.62, 0.63, 0.63, 0.67, 0.76, 0.78, 0.79]"
gsm8k,train_92,"<｜User｜>Sally and Bob have made plans to go on a trip at the end of the year. They both decide to work as babysitters and save half of what they've earned for their trip. If Sally makes $6 per day and Bob makes $4 per day, how much money will they both have saved for their trip after a year?<｜Assistant｜>",train,"[0.0, 0.11, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.04, 0.15, 0.37, 0.44, 0.54, 0.58, 0.57, 0.56]"
gsm8k,train_93,<｜User｜>John orders food for a massive restaurant.  He orders 1000 pounds of beef for $8 per pound.  He also orders twice that much chicken at $3 per pound.  How much did everything cost?<｜Assistant｜>,train,"[0.09, 0.14, 0.07, 0.06, 0.04, 0.1, 0.28, 0.54, 0.55, 0.61, 0.63, 0.58, 0.61, 0.64, 0.63, 0.64]"
gsm8k,train_94,<｜User｜>John writes 20 pages a day.  How long will it take him to write 3 books that are 400 pages each?<｜Assistant｜>,train,"[0.15, 0.12, 0.14, 0.5, 0.49, 0.87, 0.77, 0.79, 0.77, 0.74, 0.79, 0.78, 0.71, 0.73, 0.85, 0.82]"
gsm8k,train_95,"<｜User｜>Alice has 20 quarters. She wants to exchange them for nickels and so she goes to the bank. After getting back from the bank, she discovers that 20% of the nickels are iron nickels worth $3 each. What is the total value of her money now?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
gsm8k,train_96,<｜User｜>James has a rainwater collection barrel.  For each inch of rain he collects 15 gallons.  On Monday it rained 4 inches and on Tuesday it rained 3 inches.  He can sell water for $1.2 per gallon.  How much money did he make from selling all the water?<｜Assistant｜>,train,"[0.0, 0.03, 0.06, 0.08, 0.04, 0.1, 0.27, 0.55, 0.78, 0.91, 0.95, 0.91, 0.89, 0.82, 0.89, 0.95]"
gsm8k,train_97,"<｜User｜>Nancy, the librarian, is shelving books from the cart. She shelved 12 history books, 8 romance books, and 4 poetry books from the top section of the cart. Half the books on the bottom section of the cart were mystery books, which she quickly put back into place. Then, she shelved the remaining books from the bottom of the cart, including 5 Western novels and 6 biographies. How many books did she have on the book cart when she started?<｜Assistant｜>",train,"[0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.06, 0.11, 0.21, 0.32, 0.36, 0.38, 0.42]"
gsm8k,train_98,"<｜User｜>Hector purchased a container of gumballs.  He gave 4 to Todd, then he gave twice as many as he had given Todd to Alisha, and then he gave 5 less than four times as many to Bobby as he had given to Alisha.  If Hector had 6 gumballs remaining, what is the total number of gumballs that Hector purchased?<｜Assistant｜>",train,"[0.01, 0.01, 0.01, 0.01, 0.01, 0.02, 0.04, 0.02, 0.05, 0.11, 0.14, 0.14, 0.22, 0.24, 0.24, 0.24]"
gsm8k,train_99,"<｜User｜>Gail has two fish tanks. The first tank is twice the size of the second tank. There are 48 gallons of water in the first tank. She follows the rule of one gallon of water per inch of fish. If she keeps two-inch fish in the second tank and three-inch fish in the first tank, how many more fish would Gail have in the first tank than the second tank if one of the first tank fish eats another?<｜Assistant｜>",train,"[0.04, 0.06, 0.05, 0.01, 0.01, 0.03, 0.04, 0.06, 0.01, 0.05, 0.03, 0.03, 0.04, 0.01, 0.01, 0.01]"
