dataset,question_id,question_text,split,early_stop_correct_proportions,difficulty
gsm8k,train_270,"<｜User｜>Ayla has a customer care job whose primary role is to hear complaints from customers and advise them on the best way to solve their problems. She talks with each customer for a limited amount of time, and each phone call is charged five cents per minute. If each call lasts 1 hour, what's the phone bill at the end of the month if she manages to talk to 50 customers a week?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.08, 0.15, 0.31, 0.49, 0.58, 0.65, 0.58, 0.64, 0.56, 0.62]",medium
gsm8k,train_271,"<｜User｜>Nadia was sent to the flower shop to buy 20 roses and 3/4 times as many Lillies as roses. If roses cost $5 each and lilies cost twice as much each, calculate the total amount of money Nadia used to buy the flowers.<｜Assistant｜>",train,"[0.03, 0.04, 0.15, 0.09, 0.06, 0.04, 0.08, 0.05, 0.1, 0.22, 0.36, 0.41, 0.41, 0.44, 0.41, 0.44]",medium
gsm8k,train_272,<｜User｜>Oliver has 10 $20 and 3 $5 bills. William has 15 $10 and 4 $5 bills. How much more money does Oliver have than William?<｜Assistant｜>,train,"[0.02, 0.0, 0.05, 0.03, 0.01, 0.01, 0.02, 0.08, 0.2, 0.39, 0.47, 0.56, 0.54, 0.57, 0.62, 0.61]",medium
gsm8k,train_273,<｜User｜>Ursula is working at a marketing firm. She created a 30-second long commercial. Her boss told her that this commercial is too long to air and told her to shorten the commercial by 30%. How long will this commercial be after Ursula makes the desired changes?<｜Assistant｜>,train,"[0.55, 0.66, 0.69, 0.81, 0.75, 0.78, 0.71, 0.49, 0.45, 0.43, 0.35, 0.38, 0.41, 0.43, 0.41, 0.6]",medium
gsm8k,train_274,"<｜User｜>Amanda needs 12 more marbles to have twice as many marbles as Katrina, and Mabel has 5 times as many marbles as Katrina. If Mabel has 85 marbles, how many more marbles does Mabel have than Amanda?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.01, 0.04, 0.04, 0.06, 0.07, 0.07, 0.06]",hard
gsm8k,train_275,"<｜User｜>Hansel makes $30,000 a year and just received a 10% raise.  Gretel makes the same amount as Hansel but received a 15% raise.  How much more money will Gretel make compared to Hansel?<｜Assistant｜>",train,"[0.29, 0.33, 0.2, 0.11, 0.22, 0.23, 0.52, 0.65, 0.63, 0.74, 0.74, 0.79, 0.81, 0.82, 0.75, 0.71]",medium
gsm8k,train_276,"<｜User｜>Sabrina went to the library and found a historical series novel called The Rangers Apprentice. There are 14 books in the series, and each book has 200 pages. She read four books in a month and half the number of books remaining in the second month. What's the total number of pages Sabrina has to read to finish the whole series?<｜Assistant｜>",train,"[0.03, 0.0, 0.0, 0.02, 0.02, 0.0, 0.03, 0.03, 0.05, 0.08, 0.12, 0.23, 0.25, 0.31, 0.32, 0.33]",medium
gsm8k,train_277,<｜User｜>Arven bought five puppies for a total cost of $800. Three puppies are on sale for $150 each. How much does each of those two other puppies cost if they cost the same?<｜Assistant｜>,train,"[0.01, 0.0, 0.08, 0.09, 0.12, 0.13, 0.19, 0.14, 0.13, 0.29, 0.45, 0.57, 0.54, 0.6, 0.71, 0.73]",medium
gsm8k,train_278,"<｜User｜>The price of a home is $98 per square foot (sq ft).  The house is 2,400 sq ft and the barn out back is 1,000 sq ft.  How much is this property?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.01, 0.19, 0.42, 0.49, 0.45, 0.5, 0.49, 0.49, 0.46, 0.47, 0.5, 0.49]",medium
gsm8k,train_279,"<｜User｜>One of Robi's new year's resolutions is to start saving. He started to save $2 in January. This is followed by $4 in February and $8 in March. If he continues this saving pattern, how much will be his total savings after 6 months?<｜Assistant｜>",train,"[0.01, 0.0, 0.03, 0.07, 0.02, 0.05, 0.05, 0.08, 0.14, 0.15, 0.15, 0.14, 0.14, 0.22, 0.23, 0.26]",medium
gsm8k,train_280,"<｜User｜>The card shop has two boxes of cards. The first box contains cards that cost $1.25 each. The second box contains cards that cost $1.75 each. A boy then comes in and buys 6 cards from each box. What was the total cost, in dollars, of the cards he bought?<｜Assistant｜>",train,"[0.47, 0.71, 0.48, 0.29, 0.45, 0.48, 0.62, 0.52, 0.53, 0.54, 0.47, 0.44, 0.38, 0.29, 0.22, 0.15]",hard
gsm8k,train_281,"<｜User｜>Gina has two bank accounts. Each account has a quarter of the balance in Betty's account. If Betty's account balance is $3,456, what is the combined balance of both Gina's accounts?<｜Assistant｜>",train,"[0.36, 0.02, 0.0, 0.05, 0.24, 0.54, 0.68, 0.69, 0.66, 0.67, 0.66, 0.68, 0.73, 0.74, 0.79, 0.87]",easy
gsm8k,train_282,"<｜User｜>Riku has 25 times more stickers than Kristoff. If Kristoff has 85 stickers, how many stickers does Riku have?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",hard
gsm8k,train_283,<｜User｜>Lily has 5 lottery tickets to sell.  She sells the first ticket for $1.  She then sells each successive ticket for a dollar more than the previous ticket. She plans to keep a $4 profit and give the remaining money as the prize. How much money will the winner of the lottery receive?<｜Assistant｜>,train,"[0.0, 0.01, 0.04, 0.03, 0.03, 0.05, 0.03, 0.03, 0.05, 0.05, 0.05, 0.04, 0.05, 0.07, 0.07, 0.09]",hard
gsm8k,train_284,"<｜User｜>Matt buys a massager.  At the lowest setting, it vibrates at 1600 vibrations per second.  At the highest setting, it vibrates 60% faster.  Matt uses it for 5 minutes at the highest setting.  How many vibrations does he experience?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.02, 0.14, 0.21, 0.22, 0.32, 0.29, 0.3, 0.32, 0.34, 0.37, 0.34, 0.39]",medium
gsm8k,train_285,<｜User｜>John wants to finish a show in 5 days.  There are 20 episodes and they are each 30 minutes long.  How many hours does he have to watch a day?<｜Assistant｜>,train,"[0.0, 0.0, 0.02, 0.0, 0.01, 0.24, 0.36, 0.55, 0.77, 0.76, 0.73, 0.73, 0.81, 0.73, 0.77, 0.8]",medium
gsm8k,train_286,"<｜User｜>There were 18 students assigned in a minibus for a field trip. Eight of these students were boys. On the day of the field trip, the number of girls and boys was the same since some of the girls were not able to join the trip. How many girls were not able to join the field trip?<｜Assistant｜>",train,"[0.0, 0.02, 0.02, 0.04, 0.09, 0.1, 0.07, 0.16, 0.18, 0.16, 0.33, 0.51, 0.6, 0.6, 0.57, 0.61]",medium
gsm8k,train_287,"<｜User｜>Bran's tuition fee is $90. He does a part-time job that pays him $15 per month and he has a scholarship that takes care of 30% of his tuition fee. If he needs to pay his tuition fee within 3 months, how much does Bran still need to pay?<｜Assistant｜>",train,"[0.0, 0.0, 0.02, 0.0, 0.01, 0.03, 0.11, 0.15, 0.35, 0.46, 0.54, 0.57, 0.63, 0.65, 0.6, 0.62]",medium
gsm8k,train_288,<｜User｜>John decides to get gym memberships so he can get in shape.  The gym close to his house is close but doesn't have everything he wants so he gets two different gym memberships.  The cheap one costs $10 a month and has a sign-up fee of $50.  The second gym is 3 times more expensive and it has a sign-up fee of 4 months membership.  How much total did he pay in the first year for gym membership?<｜Assistant｜>,train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 0.03, 0.07, 0.09, 0.08, 0.09, 0.09]",hard
gsm8k,train_289,"<｜User｜>Jim collects model cars, and he has 301 models total.  Jim has 4 times as many Buicks as Fords, and 3 more than twice the number of Fords than Chevys.  How many Buicks does Jim have?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0]",hard
gsm8k,train_290,"<｜User｜>A family has three adults and children, both girls and boys. They went out for a family trip and prepared 3 dozen boiled eggs for the trip. Every adult got 3 eggs, and the boys each received 1 more egg than each girl since the girls had some snacks. How many boys went on the trip if the number of girls was 7 and each girl received an egg?<｜Assistant｜>",train,"[0.1, 0.05, 0.05, 0.02, 0.03, 0.01, 0.01, 0.0, 0.04, 0.0, 0.01, 0.0, 0.0, 0.01, 0.01, 0.01]",hard
gsm8k,train_291,<｜User｜>Mary used 15 gallons of fuel this week. Last week she used 20% less. How much fuel did she use in total for the two weeks?<｜Assistant｜>,train,"[0.0, 0.02, 0.01, 0.21, 0.46, 0.63, 0.68, 0.71, 0.71, 0.7, 0.69, 0.75, 0.73, 0.71, 0.74, 0.83]",medium
gsm8k,train_292,"<｜User｜>May can knit 3 scarves using one yarn. She bought 2 red yarns, 6 blue yarns, and 4 yellow yarns. How many scarves will she be able to make in total?<｜Assistant｜>",train,"[0.01, 0.0, 0.01, 0.23, 0.26, 0.28, 0.36, 0.44, 0.51, 0.52, 0.51, 0.53, 0.53, 0.55, 0.53, 0.54]",medium
gsm8k,train_293,"<｜User｜>For every 1 minute that Carlotta sings on stage during the final opera performance, she spends an additional 3 minutes practicing and 5 minutes throwing temper tantrums. If her final stage performance is 6 minutes long, what is the total combined amount of time, in minutes, that she spends practicing, throwing tantrums, and singing in the final stage performance?<｜Assistant｜>",train,"[0.0, 0.01, 0.01, 0.02, 0.05, 0.01, 0.08, 0.14, 0.11, 0.19, 0.22, 0.19, 0.25, 0.25, 0.29, 0.3]",medium
gsm8k,train_294,"<｜User｜>Phillip's mother asked him to go to the supermarket to buy some things and gave him $95, so he spent $14 on oranges, $25 on apples and $6 on candy. How much money does he have left?<｜Assistant｜>",train,"[0.0, 0.02, 0.04, 0.12, 0.28, 0.34, 0.52, 0.67, 0.76, 0.78, 0.76, 0.77, 0.84, 0.85, 0.9, 0.9]",easy
gsm8k,train_295,"<｜User｜>Pam has some bags of apples. Each of her bags has as many apples as 3 of Gerald's bags. Gerald's bags have 40 apples each. If Pam has 1200 apples in total, how many bags of apples does she have?<｜Assistant｜>",train,"[0.0, 0.0, 0.0, 0.64, 0.9, 0.81, 0.81, 0.82, 0.91, 0.93, 0.97, 0.89, 0.89, 0.9, 0.87, 0.9]",easy
gsm8k,train_296,<｜User｜>Chelsea has 24 kilos of sugar. She divides them into 4 bags equally. Then one of the bags gets torn and half of the sugar falls to the ground. How many kilos of sugar remain?<｜Assistant｜>,train,"[0.0, 0.0, 0.0, 0.0, 0.15, 0.35, 0.55, 0.67, 0.65, 0.7, 0.65, 0.52, 0.57, 0.63, 0.53, 0.54]",medium
gsm8k,train_297,"<｜User｜>Bert fills out the daily crossword puzzle in the newspaper every day. He uses up a pencil to fill out the puzzles every two weeks. On average, it takes him 1050 words to use up a pencil. How many words are in each crossword puzzle on average?<｜Assistant｜>",train,"[0.4, 0.09, 0.19, 0.1, 0.13, 0.17, 0.26, 0.32, 0.39, 0.5, 0.5, 0.62, 0.63, 0.62, 0.6, 0.61]",medium
gsm8k,train_298,<｜User｜>There were sweets on the table. Jack came and took half of all the candies and 4 more candies. Then Paul came and took the remaining 7 sweets. How many sweets were on the table at first?<｜Assistant｜>,train,"[0.07, 0.0, 0.05, 0.09, 0.14, 0.25, 0.38, 0.3, 0.5, 0.53, 0.53, 0.54, 0.58, 0.55, 0.57, 0.58]",medium
gsm8k,train_299,<｜User｜>Basil gets 1/2 of a  dog cookie in the morning and before bed.  She gets 2 whole cookies during the day.  Basil’s cookies are packaged with 45 cookies per box.  How many boxes will she need to last her for 30 days?<｜Assistant｜>,train,"[0.0, 0.01, 0.02, 0.0, 0.0, 0.01, 0.04, 0.02, 0.02, 0.06, 0.04, 0.05, 0.04, 0.03, 0.06, 0.07]",hard
